,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00
20040121,-0.01314681953324616,-0.012400175560580144,-0.01837733892776866,-0.017132019938435897,-0.01418611093544124,-0.01873574440174955,-0.016446278562130108,-0.027313044601023382,-0.022578092171126163,-0.02435548922722269,-0.017572439721340805,-0.013965969764026882,-0.014963466993678193,-0.015522579636254566
20040122,-0.007530385322343701,-0.0210961967457529,-0.012420381390821298,-0.04006261823846076,-0.006749636142855814,-0.018219222829851396,-0.015910307474436836,-0.02315338933555048,-0.010686130653636133,,-0.02353257211560615,-0.011663953304525049,-0.019407664772997112,-0.015347069984898527
20040123,,-0.024028920029163514,,,-0.01444998669328626,-0.023207174160960048,-0.015712699322147746,-0.023748204209658702,,-0.03454546376184975,,-0.018772523748762288,,
20040126,-0.011452570392938594,,-0.013787281884144853,-0.029455010698210077,,-0.020752794494951043,,-0.0196854405268459,,-0.019486304259267978,-0.03730547578057494,-0.017441387991430954,-0.023279848436033396,-0.04520132413909608
20040127,-0.01889983706452933,,,-0.01613541253542239,-0.002617214858197825,-0.01633063113088032,-0.016935739833894098,-0.012963796600394428,-0.005176394928227385,,-0.015646928758032197,-0.01636863928228921,,
20040128,,-0.02079959653670435,-0.0012825041642523793,-0.024930888913235943,,,,,-0.02109393002627577,,-0.01903782825885214,-0.012483674456411631,-0.03863603870317224,-0.015603546645976834
20040129,-0.002044174514158225,-0.011966126772499391,-0.011361754017480907,0.0029914067929949495,-0.002602688002955017,-0.014169422837068301,,-0.02198868820436159,-0.024290603412595924,-0.028123134563639213,-0.034771151415690885,-0.048812459596088265,,-0.05290139889096866
20040130,,-0.014049761894072005,-0.017438796613988734,-0.009364732695994554,,-0.015562451467359718,-0.02424087251957094,,-0.023572776805904555,-0.027022931383918418,-0.013479125307183454,,-0.02099883590124796,-0.012813359973373212
20040202,-0.011075152758701592,-0.0352268444566656,-0.02690886539552953,0.2910424596519962,-0.017309369007744546,,,,,-0.014099597651676843,,-0.018930854665600128,-0.02257272701639934,-0.03305393735461595
20040203,-0.021728390219225433,-0.027368064057124608,-0.017331637129367305,-0.02389296964159469,-0.020107837804917678,-0.028015867638490205,,,,,-0.004442175641288367,-0.021586395831983823,-0.011142192418878594,-0.01957023760669901
20040204,-0.04264385075120759,-0.022525767601824065,-0.018579483015080493,-0.01823885142873896,,,,,-0.025696468022077496,-0.021131124224908315,-0.009327251196971559,-0.01712210819836596,,-0.006241158543702305
20040205,,-0.01571662024338339,-0.014182692229099958,,,-0.013937738293061441,,-0.02293967216706136,-0.006980802335242509,,,-0.006725106109795513,,-0.015662516818812366
20040206,,-0.016986461358679275,-0.02130516543494998,-0.014472861306357304,-0.020131386794672447,-0.00861604760443499,-0.02068469228723488,-0.016046863983837673,,-0.016388380781690914,-0.023140528043168795,,-0.014478246076856272,-0.018027358730103922
20040209,,-0.014057684633643444,-0.023544289876297003,-0.0345375721600808,-0.040352410763531216,-0.016949378858705982,-0.019183909242369068,-0.04217929367553902,-0.02803877516718245,,-0.017828940105933305,-0.01595203970655454,,-0.006065695112790093
20040210,,-0.027278180060482382,-0.021089537234700168,-0.035953377934099195,-0.036852257688016504,,,-0.02264919968947851,-0.014180111614336993,,-0.02144978536121156,,-0.01907716661950115,-0.02033075214124533
